quarter,admin,name,amount,count,cafe_amount,common_amount,western_amount,bakery_amount,known_age_amount,young_amount,weekend_amount,stores,openings,closures,population,cafe_share,young_share,weekend_share,opening_rate,closure_rate,western_share_common,bakery_share_common
20214,11740520,상일동,6810038901,279852,765945444,4630088216,185486993,156585136,6071694826,2061845675,1553199306,189,15,11,3212062,0.11247299099679549,0.3395832191978484,0.22807495354717064,0.07936507936507936,0.0582010582010582,0.04006122223741233,0.033819039442681754
20221,11740520,상일동,5413729271,222006,597803995,3726631247,121383027,128277151,4765339385,1450095833,1283159386,188,6,9,3190486,0.11042369595433728,0.30430064174747123,0.2370194965000495,0.031914893617021274,0.047872340425531915,0.0325717837249702,0.03442174513597642
20222,11740520,상일동,7522705330,287327,778618534,5040995155,140107883,142325105,6678671463,2099630790,1902469760,188,10,8,3137347,0.10350246352132471,0.31437851100057923,0.2528970199607699,0.05319148936170213,0.0425531914893617,0.02779369523119488,0.028233533384540616
20223,11740520,상일동,7551884983,279840,1060087373,4878231325,151931927,129651226,6575442488,1949560054,1760386232,187,15,20,3366878,0.14037387690442266,0.2964910814075088,0.2331055406647207,0.08021390374331551,0.10695187165775401,0.03114487954299707,0.026577506756508724
20224,11740520,상일동,7065614266,265840,760385420,4791742732,162542023,152808367,6250457886,2008935928,1737031771,192,21,9,3338499,0.10761773730827666,0.3214062016959888,0.2458429947639035,0.109375,0.046875,0.03392127501222451,0.03188993557177477
20231,11740520,상일동,7155609877,273240,711026988,4848163487,144409557,153417868,6423957062,1940575225,1593085102,195,13,11,3418130,0.09936637131174891,0.3020840902687839,0.22263442660849803,0.06666666666666667,0.05641025641025641,0.02978644540086649,0.03164453270014077
20232,11740520,상일동,8151226049,302650,826884878,5436660175,133435183,150174527,7196270057,1991294145,1990318421,197,12,10,3393755,0.10144300661388761,0.2767119812385329,0.2441741167568496,0.06091370558375635,0.050761421319796954,0.02454359454239753,0.027622570137924796
20233,11740520,상일동,9099985598,314039,867689423,5553689355,121239960,113871473,8137169012,2259315590,2422325286,201,18,16,3413804,0.09535063694943663,0.2776537622197788,0.26619001315039226,0.08955223880597014,0.07960199004975124,0.021830526025163322,0.020503752680635843
20234,11740520,상일동,9523748586,348229,1031143009,5866191294,152314879,149383072,8386860178,2448907124,2485246047,194,10,16,3424596,0.10827070871188157,0.29199331716818805,0.26095250463177233,0.05154639175257732,0.08247422680412371,0.02596486738436048,0.025465087057899138
20241,11740520,상일동,8743275181,321164,938968138,5369061796,114612186,138687391,7842203397,2049029698,2180605066,200,19,10,3530931,0.10739318145224006,0.26128239657541236,0.24940368693171983,0.095,0.05,0.021346780937665333,0.025830842756051603
20242,11740520,상일동,9654972211,355672,1031007946,5838397085,137659704,120962626,8619988881,2340470497,2566023940,205,12,7,3462455,0.1067851800573142,0.27151664918719515,0.26577227607931436,0.05853658536585366,0.03414634146341464,0.02357833871109505,0.02071846505794835
20243,11740520,상일동,9165580701,357234,1193567803,5509578771,123489020,123675239,8138840056,2098336291,2376200446,196,11,22,3402768,0.13022282405628452,0.2578176099496014,0.2592525802255767,0.05612244897959184,0.11224489795918367,0.02241351383339719,0.02244731296900084
20244,11740520,상일동,9291309295,346480,1073425595,5817947438,135005831,142661206,8168233226,2157559534,2271455497,197,9,11,3404948,0.11553006803655222,0.26414029500680175,0.244470980879127,0.04568527918781726,0.05583756345177665,0.023205061998018004,0.0245208825827828
20251,11740520,상일동,8407680062,307526,992973063,5289587422,168827186,137144890,7471945127,1905692049,2219887050,204,13,7,3442510,0.11810309808146931,0.25504631211941714,0.26403086625919236,0.06372549019607843,0.03431372549019608,0.03191689115446479,0.025927332144960624
20252,11740520,상일동,9720845138,349902,1055354914,6198051942,236448457,252637282,8568827821,2276063812,2534117676,202,12,12,3417677,0.10856616878654775,0.2656213731383365,0.26068902857981113,0.0594059405940594,0.0594059405940594,0.038148834377741976,0.04076075585750553
20253,11740520,상일동,9833567062,360271,1072563318,6475812229,279895819,262363063,8795339784,2219178387,2713349158,199,6,9,3432533,0.10907164320307759,0.2523129795436678,0.27592725415838526,0.03015075376884422,0.04522613065326633,0.043221731746107425,0.040514309822802616
20254,11740520,상일동,9427145435,334689,977515320,6277077804,295105624,264272060,8413102291,2037533815,2496521695,193,11,18,3418270,0.10369154976338815,0.24218578884743527,0.264822656255117,0.05699481865284974,0.09326424870466321,0.047013217489824184,0.04210112862255674
20211,11740530,명일1동,10365155135,562452,738220059,6870595724,81985485,864589775,9677723982,3151391769,3544319485,288,12,14,5887022,0.07122132272842244,0.3256335657910273,0.3419456282937728,0.041666666666666664,0.04861111111111111,0.011932805872074915,0.12583912803657782
20212,11740530,명일1동,12343950158,661326,1017653842,7823341688,94873334,849152391,11613035221,3859289388,4138125620,282,19,25,5888456,0.08244150607984009,0.3323239200223209,0.33523512060830213,0.0673758865248227,0.08865248226950355,0.012126957735403976,0.10854087995446889
20213,11740530,명일1동,11245662483,641970,1056684858,6967413419,71726193,846686805,10666832889,3599284321,3825374644,287,13,6,5610081,0.09396377132938002,0.3374276468427385,0.34016445449814947,0.04529616724738676,0.020905923344947737,0.010294522326521357,0.12152096539744602
20214,11740530,명일1동,13751156114,695341,1086628062,8770817027,99018540,1030469296,12967409809,4350418888,4661329617,289,14,15,5534071,0.0790208512645499,0.3354886559519853,0.3389772887716923,0.04844290657439446,0.05190311418685121,0.011289545739602396,0.11748840419630384
20221,11740530,명일1동,11512786809,622645,982919614,7383421695,71853976,928090238,10829247130,3516559590,4027499852,290,14,9,5453955,0.0853763411332878,0.3247279841142567,0.34982840547794597,0.04827586206896552,0.03103448275862069,0.009731799017880693,0.12569920510276367
20222,11740530,명일1동,14775613833,751725,1267328920,9471998598,111735812,882044468,13857463744,4518032823,5495471690,294,18,12,5258186,0.08577165959559224,0.32603605583714523,0.37192848649890675,0.061224489795918366,0.04081632653061224,0.011796434600781388,0.09312126251647065
20223,11740530,명일1동,14420500001,741980,1328208501,9046869051,131593079,895660496,13595405586,4412094330,5177756546,292,15,19,4940298,0.09210557892638219,0.32452833437668066,0.359055271706317,0.05136986301369863,0.06506849315068493,0.014545703962129782,0.09900226155047505
20224,11740530,명일1동,15140537991,706296,1273923627,9945509496,125084962,929756776,14114457875,4446345107,5697330962,301,28,16,4910897,0.08413991812954462,0.3150206083986772,0.3762964674958491,0.09302325581395349,0.053156146179401995,0.01257702906525886,0.09348508252633415
20231,11740530,명일1동,14715678498,657053,1261109200,9436171504,165730208,885634894,13770676656,4084291628,5290516289,296,14,20,4941886,0.08569833869171556,0.2965933868050296,0.35951562068436266,0.0472972972972973,0.06756756756756757,0.017563289087078042,0.09385531977927475
20232,11740530,명일1동,15797288296,724600,1362251872,10142052950,264139209,830633459,14759988306,4626939609,5871154050,303,22,16,4817371,0.08623327285512243,0.3134785416543405,0.37165581459234515,0.07260726072607261,0.052805280528052806,0.026043958782526373,0.08189993318857598
20233,11740530,명일1동,16492774518,817427,1445105108,10327346281,240954758,1038251477,15459707174,4873605802,6149274380,305,22,21,4819618,0.08762049747438377,0.31524567361769873,0.3728465682525861,0.07213114754098361,0.06885245901639345,0.02333172060312364,0.1005341981134253
20234,11740530,명일1동,17194610722,760325,1458773740,11038503243,231790923,1077006908,16031568508,4882781622,6588098560,305,22,20,4879598,0.08483900936085409,0.30457291933496194,0.38314903817919654,0.07213114754098361,0.06557377049180328,0.020998401494966158,0.09756820143917405
20241,11740530,명일1동,16688629802,723512,1573779855,10640323524,231457267,991672172,15590714416,4410696153,6324359057,305,20,16,5060008,0.09430252055872167,0.28290532654959766,0.3789621515986936,0.06557377049180328,0.05245901639344262,0.021752841112202256,0.09319943794596222
20242,11740530,명일1동,16853593563,744286,1642507521,10460922742,240811172,998623649,15751281312,4532989309,6190876467,304,12,19,4949211,0.09745740662726815,0.28778543276644897,0.3673327260360254,0.039473684210526314,0.0625,0.023020069829323666,0.09546229081595105
20243,11740530,명일1동,16706136917,718652,1691332525,10407104177,241181657,957233437,15631022262,4472137798,6282970700,301,16,18,4841513,0.10124019295441765,0.2861065465226832,0.37608758573063716,0.053156146179401995,0.059800664451827246,0.02317471343594488,0.09197884644179055
20244,11740530,명일1동,16861759319,706867,1531061586,11051755058,289275077,1026051946,15723490783,4488007186,6240673306,303,20,22,4868734,0.09080082078237141,0.2854332570253652,0.37010807638369897,0.066006600660066,0.07260726072607261,0.026174582723004103,0.09284063396403949
20251,11740530,명일1동,15663749738,645753,1372182304,10399759615,253875991,959683020,14621559828,3954495501,5957573786,300,6,12,4850370,0.08760241493587632,0.2704564730109861,0.38034148180668537,0.02,0.04,0.02441171723179296,0.09227934640102736
20252,11740530,명일1동,16116926658,697080,1583602107,10372032756,262670286,1016213239,15181421557,3988043248,5957214868,300,13,10,4583303,0.0982570772085721,0.262692346235597,0.3696247426331125,0.043333333333333335,0.03333333333333333,0.025324860823260593,0.09797628516089503
20253,11740530,명일1동,15850904834,680852,1669464477,10371511299,279887204,1005406458,14791475491,3940765769,5960518019,293,14,18,4605872,0.10532297647885809,0.2664214108590987,0.37603645226705046,0.04778156996587031,0.06143344709897611,0.02698615427695539,0.09693924337689717
20254,11740530,명일1동,15884260277,634535,1445984447,10732738105,286593018,1014571235,14655430066,3797045398,5823048542,288,11,21,4587453,0.09103253294670248,0.25908795449196614,0.3665923650490432,0.03819444444444445,0.07291666666666667,0.02670269368321645,0.09453051263100769
20211,11740540,명일2동,15196118431,1261055,1003439360,8188478884,895837965,2678076074,14019741850,4536524511,4739565760,132,3,4,2262774,0.06603260987707157,0.32358117285875704,0.3118931838759108,0.022727272727272728,0.030303030303030304,0.10940224401755934,0.3270541588905928
20212,11740540,명일2동,16869863259,1425690,1334511088,9166280558,856504261,2848619814,15710096810,4982943856,5516248481,128,12,9,2274221,0.07910621843885095,0.31718097706617504,0.3269883339485342,0.09375,0.0703125,0.093440764286063,0.31077161515788726
20213,11740540,명일2동,16663380851,1479399,1542574324,8390889344,823038952,2620076222,15738152982,5148204053,5246042750,131,11,8,2196510,0.09257271005165961,0.32711615263163923,0.3148246323425522,0.08396946564885496,0.061068702290076333,0.09808721319731421,0.3122525056147374
20214,11740540,명일2동,17880674031,1426054,1389255891,9442207539,1017924054,2781413650,16584983924,5482040509,5355095600,134,12,5,2155306,0.07769594639393491,0.33054240716308336,0.29949070100577796,0.08955223880597014,0.03731343283582089,0.10780572761142737,0.2945723908854658
20221,11740540,명일2동,14539878852,1130114,1336713764,8215655978,802194708,2489339529,13378257196,4381650549,4473453576,134,9,8,2161344,0.09193431235612609,0.32752028046747983,0.3076678713443795,0.06716417910447761,0.05970149253731343,0.09764219803605803,0.3029994848452745
20222,11740540,명일2동,18427850372,1385907,1820206171,9566293805,1093371602,2650535231,17211949239,5318187213,6285950074,135,7,10,2183325,0.0987747422654187,0.30898227383506865,0.34111141273162926,0.05185185185185185,0.07407407407407407,0.11429416911997091,0.2770702306482212
20223,11740540,명일2동,18563084926,1437629,1787178651,9236683203,1023868446,2481683829,17360294694,5108578979,5914211063,131,9,13,2104581,0.09627595079828705,0.2942679873265981,0.31860065751875016,0.06870229007633588,0.09923664122137404,0.11084806347666615,0.26867694544227405
20224,11740540,명일2동,18523256395,1331186,1549773838,9435504103,970565839,2527430445,17146839081,5152913994,6087160188,136,18,8,2162108,0.0836663815989899,0.30051684567972764,0.32862257360121155,0.1323529411764706,0.058823529411764705,0.10286316750065432,0.26786384886382575
20231,11740540,명일2동,19010676343,1328059,1562845151,8858265044,1011030129,2359259138,17830415137,4819201446,5748871186,134,6,7,2155497,0.08220881376350725,0.27027982293018216,0.3024022439957438,0.04477611940298507,0.05223880597014925,0.11413410233020795,0.2663342230426945
20232,11740540,명일2동,20882801644,1514407,2175747039,9774196507,971588671,2575784287,19704767282,5154016482,7199216217,133,10,9,2201653,0.10418846456002856,0.26156190571751203,0.3447437915529147,0.07518796992481203,0.06766917293233082,0.09940343130038116,0.26352900569937354
20233,11740540,명일2동,21951483536,1629425,2430377271,9673302642,837681831,2407692244,20702737302,5310817910,7560248461,138,15,11,2211318,0.11071585512725048,0.25652732933470324,0.34440717633509105,0.10869565217391304,0.07971014492753623,0.08659729380975983,0.24890074601265638
20234,11740540,명일2동,21117334619,1477339,2118026431,9994663435,711030590,2693509474,19800110756,5242292300,7220847622,143,15,10,2199603,0.10029800016022562,0.26476075637159935,0.34193934756818944,0.1048951048951049,0.06993006993006994,0.07114102386980478,0.2694947650330759
20241,11740540,명일2동,19524626768,1362184,1929356285,9151236323,565934020,2454011349,18582286833,4613479280,6249157676,144,12,14,2117688,0.09881655142120974,0.24827295593172055,0.32006541022551543,0.08333333333333333,0.09722222222222222,0.06184235659805067,0.2681617283592907
20242,11740540,명일2동,20071085046,1471378,2183740660,9278164493,500428322,2297891220,19030565245,4501177596,6616359126,140,9,12,2062835,0.10880032917977203,0.23652358918674882,0.3296463101439842,0.06428571428571428,0.08571428571428572,0.053936133852504224,0.24766657475556356
20243,11740540,명일2동,19408919012,1428292,2132877689,8774168316,440878498,2003885900,18555539565,4417000174,6497875802,134,6,14,2134630,0.10989162702370495,0.23804213068163615,0.33478813518581546,0.04477611940298507,0.1044776119402985,0.05024732625610142,0.22838471155674603
20244,11740540,명일2동,19532289437,1356028,1958107235,9455297806,461150011,2550572482,18459433917,4538962950,6192869169,136,10,11,2128834,0.10024975522279324,0.2458885234730787,0.317058027886319,0.07352941176470588,0.08088235294117647,0.048771600901599356,0.26975062386522575
20251,11740540,명일2동,17765174734,1236304,1875969259,8505550847,371577888,2230105269,16979650843,3937141765,6008234965,130,6,13,2165237,0.10559813157422333,0.23187412988666484,0.338202976045099,0.046153846153846156,0.1,0.04368651656830193,0.26219410231220736
20252,11740540,명일2동,19198168989,1397130,2117526118,9071761387,380502110,2318966172,18275922588,4228059671,6471041024,130,12,12,2217381,0.11029833726400062,0.231345895160234,0.33706553097369446,0.09230769230769231,0.09230769230769231,0.041943575648414486,0.2556246877616425
20253,11740540,명일2동,19822825130,1488615,2285619618,9502866345,372886381,2094491477,18974571809,4220370169,6532165649,129,6,7,2187076,0.11530241542316426,0.22242241940860022,0.3295274818882489,0.046511627906976744,0.05426356589147287,0.039239358680046764,0.22040628595203082
20254,11740540,명일2동,19363004857,1414969,2004207796,9654072435,396431616,2404634815,18556111153,4293311239,6281836277,128,9,11,2082565,0.10350706467314914,0.23136912705472196,0.32442466050040925,0.0703125,0.0859375,0.041063667034729474,0.24907983974537062
20211,11740550,고덕1동,2222056030,96633,24217561,1583957621,4121353,43171838,2009873353,392777991,630092519,88,5,8,3721152,0.010898717526938329,0.1954242492014371,0.2835628402223503,0.056818181818181816,0.09090909090909091,0.0026019338809065273,0.02725567744214288
20212,11740550,고덕1동,2422687208,104090,26700382,1791994772,0,41211659,2189532461,433853899,755251888,88,6,6,3643947,0.01102097782653583,0.19814910567795413,0.31174139422789243,0.06818181818181818,0.06818181818181818,0.0,0.02299764466053922
20213,11740550,고덕1동,2345353750,104675,30595291,1724734057,0,40879091,2112139612,448146864,675255023,88,7,6,3594128,0.01304506452384848,0.2121767242344584,0.2879118013647195,0.07954545454545454,0.06818181818181818,0.0,0.023701677852355413
20214,11740550,고덕1동,2468163536,100509,27054965,1851865786,0,42849409,2177215865,429591228,673024110,86,4,5,3551846,0.010961577142431294,0.19731218888578142,0.27268213802831254,0.046511627906976744,0.05813953488372093,0.0,0.023138506755694226
20221,11740550,고덕1동,1736656987,81138,25525674,1230762526,0,0,1536031707,270842363,533114534,87,4,3,3505906,0.014698166760089164,0.17632602358774097,0.306977450348979,0.04597701149425287,0.034482758620689655,0.0,0.0
20222,11740550,고덕1동,2082873953,88887,31143167,1370840306,0,0,1861469926,342661457,680240402,88,5,4,3493211,0.014952017118051695,0.18408111364781726,0.3265874063191571,0.056818181818181816,0.045454545454545456,0.0,0.0
20223,11740550,고덕1동,1947826586,76845,21482250,1386554506,0,0,1773752962,271484952,579012906,89,4,3,3716313,0.011028830879711588,0.15305679980028697,0.29726101397406435,0.0449438202247191,0.033707865168539325,0.0,0.0
20224,11740550,고덕1동,1897055907,77197,20126521,1415857966,0,0,1677021560,261591400,505077161,84,9,12,3800264,0.010609345209982786,0.15598571076212042,0.26624263372328755,0.10714285714285714,0.14285714285714285,0.0,0.0
20231,11740550,고덕1동,2223171637,85768,20109101,1711899057,0,0,1960047349,285381752,530331717,85,3,3,3825786,0.009045230995810874,0.14559941735366722,0.2385473564765526,0.03529411764705882,0.03529411764705882,0.0,0.0
20232,11740550,고덕1동,2275147521,88408,12500448,1703596286,0,0,2084701497,357373502,598064534,86,8,8,3810477,0.005494346140027726,0.17142670186320685,0.26286846390388413,0.09302325581395349,0.09302325581395349,0.0,0.0
20233,11740550,고덕1동,2172555377,85259,29218155,1653204916,0,0,2020930854,334486300,610364881,83,4,10,3711358,0.013448750402093894,0.16551100664228863,0.2809433018194592,0.04819277108433735,0.12048192771084337,0.0,0.0
20234,11740550,고덕1동,2216204693,88216,28911660,1637443937,0,0,2060340274,350983923,576799765,85,8,7,3779490,0.013045572952407786,0.17035240607057123,0.26026466184367025,0.09411764705882353,0.08235294117647059,0.0,0.0
20241,11740550,고덕1동,2142800106,80466,26249472,1563589668,0,0,1973749559,311969766,597675446,88,4,1,3968174,0.012250079662820402,0.1580594481085328,0.27892263227282105,0.045454545454545456,0.011363636363636364,0.0,0.0
20242,11740550,고덕1동,2355597577,86522,28571975,1653469126,0,0,2136782864,399991899,660974479,89,6,6,3825608,0.012129395648465638,0.18719351682333596,0.28059736750187697,0.06741573033707865,0.06741573033707865,0.0,0.0
20243,11740550,고덕1동,2278504093,82032,17210559,1575439277,0,0,2087519941,343343659,660507217,86,4,10,3729983,0.007553446602476654,0.16447443315704355,0.2898863421089321,0.046511627906976744,0.11627906976744186,0.0,0.0
20244,11740550,고덕1동,2302570454,77908,9273448,1616261813,0,0,2042258361,384777810,558371810,84,3,5,3742773,0.00402743289956243,0.1884079983942835,0.24249933765544618,0.03571428571428571,0.05952380952380952,0.0,0.0
20251,11740550,고덕1동,2416226150,78790,10559543,1685727813,0,0,2202474396,293021396,717909401,82,1,4,3627089,0.0043702626925050045,0.13304190801589685,0.29712011890939927,0.012195121951219513,0.04878048780487805,0.0,0.0
20252,11740550,고덕1동,2484037761,84467,16378495,1754419317,0,0,2284395470,316769703,724017284,79,1,5,3648757,0.006593496788634366,0.13866675326579947,0.29146790574895776,0.012658227848101266,0.06329113924050633,0.0,0.0
20253,11740550,고덕1동,2706746534,87419,11408120,2180076460,0,0,2436564325,357050947,800547083,80,3,1,3548896,0.004214698294317646,0.14653869111376733,0.295759899548836,0.0375,0.0125,0.0,0.0
20254,11740550,고덕1동,2847895724,82628,13046841,2454923162,0,0,2526897364,333174317,798460134,79,5,5,3486664,0.004581221457671601,0.13185114747699742,0.2803684584625613,0.06329113924050633,0.06329113924050633,0.0,0.0
20211,11740560,고덕2동,4646534550,242048,104977297,3565398557,0,348335150,4314805369,1079547165,1556393397,117,8,4,2651335,0.022592600113131623,0.2501960280192652,0.33495788748627725,0.06837606837606838,0.03418803418803419,0.0,0.0976987970436316
20212,11740560,고덕2동,4724309118,251002,136457063,3493797751,0,375688526,4385833471,1169759495,1635375476,116,11,10,2317517,0.028884025069419686,0.26671315788314387,0.34616182708474497,0.09482758620689655,0.08620689655172414,0.0,0.10753012989732158
20213,11740560,고덕2동,4876192954,258981,149388427,3652606786,0,422735179,4572527651,1258045475,1611432531,122,13,7,2171671,0.03063628293819974,0.2751312995832554,0.33046939409526904,0.10655737704918032,0.05737704918032787,0.0,0.11573520057518724
20214,11740560,고덕2동,5096294830,266071,115252086,3966022437,0,587611917,4734699886,1374878888,1675374839,126,14,5,2264401,0.022614878032870794,0.29038353456475025,0.32874370398229097,0.1111111111111111,0.03968253968253968,0.0,0.14816152110437494
20221,11740560,고덕2동,4733681469,242039,107105539,3718473359,0,548224076,4324247722,1079004998,1566123710,128,6,3,2346248,0.022626266617518365,0.24952432593314783,0.33084687262044415,0.046875,0.0234375,0.0,0.14743256790400472
20222,11740560,고덕2동,5336674609,262762,143401394,3916079776,0,515357846,4923046385,1356168887,1908935525,127,8,6,2311883,0.026870927029757755,0.2754735139469948,0.357701314931341,0.06299212598425197,0.047244094488188976,0.0,0.1316004462315632
20223,11740560,고덕2동,5353910302,267193,142863089,3771970825,0,517445613,5011488897,1401667792,1721305504,122,10,15,2248378,0.02668387793994835,0.279690890433594,0.3215043597867135,0.08196721311475409,0.12295081967213115,0.0,0.13718176438970733
20224,11740560,고덕2동,5636977939,261781,117322626,4274256883,0,513891471,5242253322,1532566521,1874074099,125,19,10,2333348,0.020813036217206312,0.2923488101134537,0.3324607829372596,0.152,0.08,0.0,0.12022943053420591
20231,11740560,고덕2동,5458300552,245318,119665536,4087027613,0,480144689,5019360398,1293834294,1733241139,128,7,7,2328314,0.021923588644482545,0.25776875765197843,0.31754226841996,0.0546875,0.0546875,0.0,0.11748016760952576
20232,11740560,고덕2동,6045158333,266131,134396807,4450236818,0,520309370,5571826287,1378447823,2126500117,122,8,14,2343035,0.022232140102326083,0.24739605149143803,0.3517691348780095,0.06557377049180328,0.11475409836065574,0.0,0.11691723188651215
20233,11740560,고덕2동,5914540132,261710,143581899,4345662440,0,486476694,5491053753,1412394599,2080700771,124,17,11,2219896,0.024276088384820517,0.2572174053529066,0.35179417580457123,0.13709677419354838,0.08870967741935484,0.0,0.11194534796862869
20234,11740560,고덕2동,6249913397,277822,98636790,4632699391,0,504262743,5724324638,1459137588,2099239628,136,23,7,2218769,0.01578210508442346,0.2549012643891215,0.3358829946359975,0.16911764705882354,0.051470588235294115,0.0,0.10884857842916318
20241,11740560,고덕2동,5961400144,248967,91748400,4408914248,0,452822480,5407326060,1367996759,1937522307,147,20,7,2195062,0.015390411276509005,0.2529895079047628,0.3250112826179044,0.1360544217687075,0.047619047619047616,0.0,0.10270612094699103
20242,11740560,고덕2동,7612238178,290554,86457697,5816045630,0,529982862,6762036113,1719295237,2329156720,152,15,8,2097951,0.011357723573320383,0.2542570326849717,0.30597528158425946,0.09868421052631579,0.05263157894736842,0.0,0.09112426134799771
20243,11740560,고덕2동,6602017142,256543,105283131,4972537262,0,668007939,5879361592,1517749625,2140495159,154,14,7,2059421,0.01594711566715287,0.2581487124495268,0.32421835826248147,0.09090909090909091,0.045454545454545456,0.0,0.13433945364369598
20244,11740560,고덕2동,6393262912,243014,75611605,4907904396,0,660711640,5784223223,1455890772,2145284091,156,12,12,2151832,0.01182676295981491,0.2517003089042091,0.3355538667076171,0.07692307692307693,0.07692307692307693,0.0,0.13462194588356036
20251,11740560,고덕2동,5566707183,207702,76912871,4395546718,0,644050340,5066701813,1189318289,1904063824,157,14,15,2109036,0.013816582850788687,0.23473224454387287,0.34204490399903975,0.08917197452229299,0.09554140127388536,0.0,0.14652337497917592
20252,11740560,고덕2동,5938150818,224642,75213356,4531373153,0,630801308,5355309022,1341153629,2006949125,170,27,10,2054784,0.012666124237196832,0.25043440509043324,0.33797543823178794,0.1588235294117647,0.058823529411764705,0.0,0.1392075396797497
20253,11740560,고덕2동,5723579902,232054,74570766,4304011298,0,687233108,5296359826,1255101642,1955646514,168,12,14,2166822,0.013028693104108254,0.23697439056890846,0.3416823993872498,0.07142857142857142,0.08333333333333333,0.0,0.15967270074763637
20254,11740560,고덕2동,5699699684,229865,87356734,4320303693,0,765633784,5153419438,1272986321,1813421324,167,10,14,2181579,0.015326550317242995,0.24701779785540523,0.3181608548763672,0.059880239520958084,0.08383233532934131,0.0,0.1772175843194827
20211,11740570,암사1동,8195571896,473572,376294786,5906880096,9000000,512231071,7673831482,2252931070,2658945279,305,16,7,8898390,0.045914402408410035,0.2935862059630253,0.3244368193875216,0.05245901639344262,0.022950819672131147,0.001523646976700033,0.08671770252232999
20212,11740570,암사1동,9009300992,520451,468333493,6329702452,9000000,577688418,8583199886,2539807307,2995626651,312,19,12,8856480,0.051983332937357365,0.29590448093171673,0.3325037817761922,0.060897435897435896,0.038461538461538464,0.0014218677841888545,0.0912662834281361
20213,11740570,암사1동,8772101087,534310,429114805,6074850825,9000000,560468953,8399539808,2530261781,2897669335,313,13,15,9344797,0.04891813269638852,0.30123814385522585,0.3303278548960479,0.04153354632587859,0.04792332268370607,0.0014815178609756232,0.09226052937686746
20214,11740570,암사1동,9651313426,548183,352222992,7073215077,9000000,638941802,9101627513,2708165263,3068355410,312,17,14,8971565,0.036494824740758554,0.29754736272517024,0.3179210201312138,0.05448717948717949,0.04487179487179487,0.0012724058157464113,0.09033258497647688
20221,11740570,암사1동,8807022372,492356,326831541,6384012129,9000000,597199821,8279614668,2189827510,2870417341,319,13,7,9020749,0.03711033391252523,0.26448422998035104,0.3259237026722975,0.04075235109717868,0.0219435736677116,0.0014097717576563834,0.0935461601470275
20222,11740570,암사1동,9677174990,503464,451477628,7096913239,9000000,578350040,9129821960,2609828739,3183195079,318,13,11,8807835,0.04665386628499936,0.2858575720790945,0.32893846419945744,0.040880503144654086,0.03459119496855346,0.0012681569714762578,0.08149318168661918
20223,11740570,암사1동,9988515366,468911,460309975,7423156162,9000000,484899284,9416206513,2677328186,3062943912,317,20,22,8560695,0.046083923199122606,0.2843319315802691,0.30664656355497866,0.06309148264984227,0.0694006309148265,0.0012124222909484306,0.06532252230961486
20224,11740570,암사1동,10518380301,498436,399707025,8007650476,9000000,511186619,9989852541,2962144483,3629811313,326,30,16,8431260,0.038000815102872745,0.296515336021515,0.3450922298992087,0.09202453987730061,0.049079754601226995,0.001123925179673389,0.06383727917846747
20231,11740570,암사1동,10628502351,514784,388883930,7802027870,9000000,508968086,10103286312,2783458295,3477541248,323,9,11,8523114,0.03658877960011094,0.2755002886233162,0.32719014713044775,0.02786377708978328,0.034055727554179564,0.0011535462510466525,0.06523535861196558
20232,11740570,암사1동,10148332876,470059,413563717,7460003331,9000000,307279786,9625566877,2725690540,3346852471,325,13,13,8129879,0.040751887236380006,0.28317194974905374,0.3297933278198865,0.04,0.04,0.0012064337776634163,0.041190301447065134
20233,11740570,암사1동,10304393665,501953,373541083,7188354160,9000000,415601556,9854669749,2638867319,3403109591,317,19,27,7929292,0.03625066113970132,0.26777836154963774,0.33025811140727607,0.05993690851735016,0.08517350157728706,0.00125202512281337,0.05781595435470308
20234,11740570,암사1동,10622178505,529906,292296153,7543190569,9000000,419192980,10106304600,2878338100,3746401806,320,19,16,7975228,0.027517533513714942,0.28480618919797845,0.3526961822602133,0.059375,0.05,0.0011931290768374594,0.0555723703604604
20241,11740570,암사1동,10372366616,504805,303806567,7059087226,0,384283702,9916218289,2694059582,3368448767,316,13,19,8509525,0.029289995065481012,0.2716821578028898,0.32475218932234473,0.04113924050632911,0.060126582278481014,0.0,0.05443815746951078
20242,11740570,암사1동,10658561190,515318,381870700,7467444299,0,426469206,10250022169,2820989713,3426536594,306,12,22,8452372,0.03582760310634385,0.27521791333600776,0.32148209621527724,0.0392156862745098,0.0718954248366013,0.0,0.057110463623693916
20243,11740570,암사1동,10513109320,497288,400208679,7279217786,0,401194010,10029576019,2620739879,3486113970,301,15,20,8614617,0.03806758465249175,0.26130116308359175,0.3315968534035942,0.04983388704318937,0.0664451827242525,0.0,0.055114989246730584
20244,11740570,암사1동,11563231490,551693,285486181,7911672618,0,439577808,11036349380,2790216412,3834873119,295,10,15,8738334,0.02468913480171104,0.2528205945578718,0.3316437210754137,0.03389830508474576,0.05084745762711865,0.0,0.055560667032645915
20251,11740570,암사1동,10875685425,524622,326716890,7243734563,0,425426186,10389293750,2605468523,3604071763,293,10,12,8884521,0.03004103899961781,0.25078398837264565,0.33138801116068506,0.034129692832764506,0.040955631399317405,0.0,0.05873022848918546
